pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,approx_quant,target_quant,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.9,1.0,64,int8,none,16.41082,4143.607599,60.935406,,11.653496,0.710111,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,289.978847,72.456294,4639.661552,1159.300702
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,100,0.0,1.0,64,int8,none,15.526485,4121.988918,64.406077,,11.462774,0.738272,16,64,48,6,10,64,0.75,0.625,0.375,3,4,277.223604,69.516005,4435.57767,1112.256083
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,100,0.9,1.0,64,int8,none,16.411841,4143.349844,60.931615,,11.161925,0.680114,17,68,51,6,11,68,0.75,0.647059,0.352941,3,4,284.412235,71.733418,4835.008001,1219.468109
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,150,0.0,1.0,64,int8,none,16.229468,4128.292964,61.616313,,11.752278,0.724132,16,67,51,4,12,64,0.796875,0.75,0.25,3.1875,4.1875,284.598289,69.535077,4553.57262,1112.561233
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,150,0.9,1.0,64,int8,none,15.417221,4151.202067,64.862532,,12.065976,0.78263,15,64,49,3,12,60,0.816667,0.8,0.2,3.266667,4.266667,279.482773,71.957232,4192.241599,1079.358474
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,200,0.0,1.0,64,int8,none,16.483572,4125.319368,60.666461,,12.891732,0.782096,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,279.848089,69.590138,4197.721341,1043.852076
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,200,0.9,1.0,64,int8,none,16.146778,4149.434542,61.931859,,11.591777,0.7179,16,67,51,4,12,64,0.796875,0.75,0.25,3.1875,4.1875,287.289031,71.784619,4596.624489,1148.553905
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,50,0.0,1.0,64,int8,none,16.245773,4124.149603,61.554472,,11.434506,0.703845,12,67,55,4,8,72,0.763889,0.666667,0.333333,4.583333,5.583333,414.849015,70.768714,4978.188186,849.224572
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,50,0.9,1.0,64,int8,none,16.401946,4145.849481,60.968375,,9.230181,0.562749,15,68,53,8,7,90,0.588889,0.466667,0.533333,3.533333,4.533333,415.143843,73.463054,6227.157641,1101.945814
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,100,0.0,1.0,64,int8,none,16.247465,4123.720297,61.548064,,11.57195,0.712231,12,67,55,4,8,72,0.763889,0.666667,0.333333,4.583333,5.583333,409.074215,70.7573,4908.890585,849.087602
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,100,0.9,1.0,64,int8,none,15.929582,4143.234854,62.776286,,13.293774,0.834534,10,66,56,1,9,60,0.933333,0.9,0.1,5.6,6.6,419.116127,74.429494,4191.161267,744.294944
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,150,0.0,1.0,64,int8,none,15.757434,4125.037065,63.462109,,12.177622,0.772818,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,411.478721,71.033096,4526.26593,781.364056
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,150,0.9,1.0,64,int8,none,15.441163,4144.765608,64.761963,,10.894027,0.705519,12,64,52,5,7,72,0.722222,0.583333,0.416667,4.333333,5.333333,412.989087,73.859861,4955.869043,886.318337
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,200,0.0,1.0,64,int8,none,16.49496,4122.471335,60.624578,,13.947249,0.845546,10,68,58,2,8,60,0.966667,0.8,0.2,5.8,6.8,413.49216,71.139648,4134.921596,711.396479
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,200,0.9,1.0,64,int8,none,16.649745,4144.207677,60.060981,,10.665073,0.640555,13,69,56,4,9,78,0.717949,0.692308,0.307692,4.307692,5.307692,421.444724,73.68966,5478.781415,957.965583
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,50,0.0,1.0,64,int8,none,16.969565,4125.032125,58.92903,,10.158967,0.598658,11,70,59,5,6,88,0.670455,0.545455,0.454545,5.363636,6.363636,551.596045,71.753609,6067.556499,789.289703
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,50,0.9,1.0,64,int8,none,16.901741,4141.58506,59.165501,,9.252582,0.547434,12,70,58,6,6,96,0.604167,0.5,0.5,4.833333,5.833333,552.354711,75.262865,6628.256527,903.154376
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,100,0.0,1.0,64,int8,none,16.012188,4121.860259,62.452428,,11.670428,0.728847,9,66,57,3,6,72,0.791667,0.666667,0.333333,6.333333,7.333333,552.855519,72.250184,4975.699667,650.251654
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,100,0.9,1.0,64,int8,none,16.886148,4145.409551,59.220136,,10.769304,0.63776,10,70,60,5,5,80,0.75,0.5,0.5,6,7,570.347446,76.34448,5703.474463,763.444801
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,150,0.0,1.0,64,int8,none,16.973254,4124.13565,58.916224,,10.317637,0.607876,11,70,59,5,6,88,0.670455,0.545455,0.454545,5.363636,6.363636,542.147804,71.691812,5963.625841,788.609934
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,150,0.9,1.0,64,int8,none,15.443455,4144.15028,64.752348,,11.245076,0.728145,9,64,55,5,4,72,0.763889,0.444444,0.555556,6.111111,7.111111,552.832163,76.301104,4975.489471,686.709935
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,200,0.0,1.0,64,int8,none,16.72279,4126.105809,59.798635,,12.24954,0.732506,9,69,60,3,6,72,0.833333,0.666667,0.333333,6.666667,7.666667,550.349001,72.232875,4953.141012,650.095874
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,200,0.9,1.0,64,int8,none,17.129814,4144.820364,58.377752,,12.32913,0.719747,9,71,62,3,6,72,0.861111,0.666667,0.333333,6.888889,7.888889,560.157391,76.335513,5041.416523,687.019618
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,50,0.0,1.0,64,int8,none,15.52345,4122.794812,64.418669,,10.473002,0.674657,8,64,56,4,4,80,0.7,0.5,0.5,7,8,686.300847,73.803867,5490.406778,590.430937
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,50,0.9,1.0,64,int8,none,16.662792,4140.962578,60.01395,,7.514174,0.450955,12,69,57,8,4,120,0.475,0.333333,0.666667,4.75,5.75,685.743639,76.518167,8228.923671,918.218007
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,100,0.0,1.0,64,int8,none,17.226016,4121.672807,58.05173,,13.229736,0.768009,7,71,64,1,6,70,0.914286,0.857143,0.142857,9.142857,10.142857,688.876122,73.840133,4822.132857,516.880929
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,100,0.9,1.0,64,int8,none,16.894366,4143.393195,59.191331,,11.22742,0.664566,8,70,62,3,5,80,0.775,0.625,0.375,7.75,8.75,697.923004,77.798546,5583.384031,622.388367
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,150,0.0,1.0,64,int8,none,17.703745,4123.421453,56.485225,,10.468065,0.591291,9,73,64,4,5,90,0.711111,0.555556,0.444444,7.111111,8.111111,698.218517,73.033559,6283.96665,657.302034
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,150,0.9,1.0,64,int8,none,16.160311,4145.959729,61.879996,,9.578011,0.592687,9,67,58,5,4,90,0.644444,0.444444,0.555556,6.444444,7.444444,696.247463,77.600642,6266.227168,698.405775
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,200,0.0,1.0,64,int8,none,17.219227,4123.297816,58.074617,,9.32,0.541255,10,71,61,5,5,100,0.61,0.5,0.5,6.1,7.1,685.662053,72.889769,6856.620528,728.897686
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,200,0.9,1.0,64,int8,none,16.392003,4148.364324,61.005358,,12.349165,0.753365,7,68,61,3,4,70,0.871429,0.571429,0.428571,8.714286,9.714286,703.796903,78.850543,4926.578321,551.953801
