pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_46,2,50,0.0,1.0,64,22.15179,,23.351061,1.054139,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,71.099106,48.139897,1635.279436,1107.217629
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_46,2,50,0.9,1.0,64,22.630328,,22.37954,0.988918,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,73.84867,50.547305,1698.519411,1162.588008
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_46,4,20,0.0,1.0,64,23.572861,,23.51254,0.997441,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,140.472867,49.929592,2107.093,748.943881
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_46,4,20,0.9,1.0,64,22.877094,,22.152573,0.96833,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,143.692006,52.492413,2155.380091,787.386188
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_46,4,50,0.0,1.0,64,23.357168,,23.334118,0.999013,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,141.688833,50.170944,2125.332498,752.564155
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_46,4,50,0.9,1.0,64,22.982412,,22.328089,0.971529,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,142.452648,52.20944,2136.789717,783.141599
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,2,20,0.0,1.0,64,22.651027,,23.197127,1.024109,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,71.638103,48.35009,1647.676359,1112.052081
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,2,20,0.9,1.0,64,22.971688,,23.868509,1.03904,22,66,44,0,22,44,1.0,1.0,0.0,2,3,73.68883,50.185873,1621.154264,1104.089214
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,2,50,0.0,1.0,64,22.298852,,23.214162,1.041047,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,71.504108,48.422911,1644.594485,1113.726961
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,2,50,0.9,1.0,64,22.989666,,23.71612,1.031599,22,66,44,0,22,44,1.0,1.0,0.0,2,3,74.175203,50.453524,1631.854457,1109.977523
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,4,20,0.0,1.0,64,22.498199,,23.849078,1.060044,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,141.942966,50.233725,1987.201519,703.272157
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,4,20,0.9,1.0,64,22.697014,,25.138404,1.107564,13,65,52,0,13,52,1.0,1.0,0.0,4,5,143.597524,52.804133,1866.767816,686.45373
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,4,50,0.0,1.0,64,22.325618,,23.886525,1.069916,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,141.582539,50.346403,1982.155546,704.849642
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_47,4,50,0.9,1.0,64,22.699017,,25.014681,1.102016,13,65,52,0,13,52,1.0,1.0,0.0,4,5,144.640232,52.741666,1880.323013,685.641659
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,2,20,0.0,1.0,64,22.632872,,23.088833,1.020146,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,71.944002,48.645348,1654.712047,1118.843009
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,2,20,0.9,1.0,64,23.071793,,21.937114,0.95082,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,73.401356,50.094617,1761.632537,1202.270809
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,2,50,0.0,1.0,64,22.477346,,23.16949,1.030793,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,71.792699,48.370052,1651.232066,1112.511193
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,2,50,0.9,1.0,64,22.92278,,22.171616,0.967231,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,72.543075,49.68936,1741.033792,1192.544648
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,4,20,0.0,1.0,64,22.91193,,23.880809,1.042287,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,144.145684,50.788667,2018.039574,711.041344
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,4,20,0.9,1.0,64,22.712349,,23.500405,1.034697,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,142.919917,52.213229,2000.87884,730.985204
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,4,50,0.0,1.0,64,22.965514,,24.129693,1.050692,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,142.256875,50.641169,1991.596256,708.976366
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_48,4,50,0.9,1.0,64,22.603585,,23.386173,1.034622,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,143.504756,52.589216,2009.066585,736.249021
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,2,20,0.0,1.0,64,22.142197,,23.41021,1.057267,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,73.124828,49.298997,1608.746206,1084.577929
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,2,20,0.9,1.0,64,22.499615,,22.986004,1.021618,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,74.174513,50.540878,1631.839294,1111.899307
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,2,50,0.0,1.0,64,22.325596,,23.245461,1.041202,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,73.660022,49.634776,1620.520473,1091.965068
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,2,50,0.9,1.0,64,22.149607,,23.072875,1.041683,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,73.812392,50.477107,1623.872613,1110.496359
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,4,20,0.0,1.0,64,22.627038,,25.341223,1.119953,13,65,52,0,13,52,1.0,1.0,0.0,4,5,143.695145,51.087027,1868.036888,664.131345
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,4,20,0.9,1.0,64,23.377479,,22.549633,0.964588,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,143.216762,52.513844,2148.251436,787.707663
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,4,50,0.0,1.0,64,22.843234,,25.259488,1.105775,13,65,52,0,13,52,1.0,1.0,0.0,4,5,144.044176,51.337012,1872.57429,667.381157
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_49,4,50,0.9,1.0,64,23.372693,,22.042155,0.943073,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,146.131819,54.00327,2191.977278,810.049044
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,2,20,0.0,1.0,64,22.292988,,23.105202,1.036434,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,74.015708,50.055996,1628.345578,1101.231916
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,2,20,0.9,1.0,64,22.329262,,19.701527,0.882319,26,65,39,7,19,52,0.75,0.730769,0.269231,1.5,2.5,74.047308,51.026987,1925.230021,1326.701668
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,2,50,0.0,1.0,64,22.286069,,22.808678,1.02345,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,74.785682,50.906889,1645.285012,1119.951548
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,2,50,0.9,1.0,64,22.869049,,20.033032,0.875989,26,66,40,6,20,52,0.769231,0.769231,0.230769,1.538462,2.538462,74.076276,50.836134,1925.983178,1321.739477
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,4,20,0.0,1.0,64,22.883683,,22.376235,0.977825,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,145.19794,51.947986,2177.969102,779.219783
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,4,20,0.9,1.0,64,23.068695,,21.935823,0.950891,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,146.537969,54.663669,2198.069542,819.955042
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,4,50,0.0,1.0,64,22.850287,,22.481539,0.983862,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,144.277512,51.995106,2164.162674,779.926597
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_50,4,50,0.9,1.0,64,23.224748,,22.02153,0.948192,15,67,52,4,11,60,0.866667,0.733333,0.266667,3.466667,4.466667,146.08467,54.282511,2191.270053,814.237664
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,2,20,0.0,1.0,64,22.292264,,23.143386,1.03818,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,71.857819,48.458195,1652.729827,1114.538485
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,2,20,0.9,1.0,64,22.587208,,22.193911,0.982588,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,74.622599,50.86195,1716.319776,1169.824851
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,2,50,0.0,1.0,64,22.078303,,23.666847,1.07195,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,72.297678,48.820298,1590.548916,1074.046549
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,2,50,0.9,1.0,64,22.438555,,22.289197,0.993344,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,74.242957,50.722616,1707.588021,1166.62016
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,4,20,0.0,1.0,64,23.12835,,22.937354,0.991742,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,141.718072,50.641688,2125.771079,759.625325
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,4,20,0.9,1.0,64,23.38513,,21.343969,0.912715,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,143.786495,52.946299,2300.583915,847.140785
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,4,50,0.0,1.0,64,21.936295,,23.257444,1.060227,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,143.167541,50.881312,2004.345569,712.33837
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_51,4,50,0.9,1.0,64,22.208172,,19.94981,0.898309,16,64,48,4,12,64,0.75,0.75,0.25,3,4,144.886889,53.310438,2318.190229,852.967004
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,2,20,0.0,1.0,64,22.687278,,24.301853,1.071167,22,66,44,0,22,44,1.0,1.0,0.0,2,3,72.634612,48.943666,1597.961459,1076.760642
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,2,20,0.9,1.0,64,22.726042,,22.826597,1.004425,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,72.537299,49.462315,1668.357882,1137.633237
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,2,50,0.0,1.0,64,22.654196,,24.765498,1.093197,22,66,44,0,22,44,1.0,1.0,0.0,2,3,71.188531,48.168944,1566.147674,1059.716769
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,2,50,0.9,1.0,64,22.84658,,22.384401,0.97977,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,73.884223,50.4937,1699.337127,1161.355099
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,4,20,0.0,1.0,64,22.50912,,24.864384,1.104636,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,140.041502,49.990425,1960.581025,699.865946
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,4,20,0.9,1.0,64,23.13381,,24.042332,1.039272,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,143.999696,52.593619,2015.995744,736.31067
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,4,50,0.0,1.0,64,22.568888,,25.551342,1.132149,13,65,52,0,13,52,1.0,1.0,0.0,4,5,142.374962,50.787463,1850.874512,660.237025
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_52,4,50,0.9,1.0,64,23.615289,,23.816869,1.008536,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,145.119896,53.324428,2031.678543,746.541989
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,2,20,0.0,1.0,64,22.839787,,24.557816,1.075221,22,66,44,0,22,44,1.0,1.0,0.0,2,3,71.95192,48.38047,1582.94225,1064.370334
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,2,20,0.9,1.0,64,22.395009,,23.520867,1.050273,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,72.634191,49.248408,1597.952207,1083.464973
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,2,50,0.0,1.0,64,23.07004,,24.38162,1.056852,22,66,44,0,22,44,1.0,1.0,0.0,2,3,72.488986,48.701718,1594.757697,1071.437803
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,2,50,0.9,1.0,64,22.413083,,23.544271,1.05047,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,72.481125,49.288992,1594.58476,1084.357824
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,4,20,0.0,1.0,64,22.924245,,24.321595,1.060955,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,141.580157,49.814157,1982.122198,697.398196
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,4,20,0.9,1.0,64,23.109587,,23.779693,1.028997,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,143.653229,52.117361,2011.145212,729.643058
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,4,50,0.0,1.0,64,23.00278,,24.113279,1.048277,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,142.600463,50.459806,1996.406479,706.43729
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_53,4,50,0.9,1.0,64,22.894816,,24.004618,1.048474,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,142.142021,51.828138,1989.988296,725.593933
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,2,20,0.0,1.0,64,23.505639,,23.241695,0.988771,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,72.557607,49.042151,1668.824961,1127.969467
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,2,20,0.9,1.0,64,23.041,,22.779924,0.988669,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,73.689808,50.448116,1694.865575,1160.306673
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,2,50,0.0,1.0,64,22.97188,,23.091903,1.005225,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,73.044562,49.366771,1680.024937,1135.435739
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,2,50,0.9,1.0,64,23.000468,,23.061292,1.002644,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,72.876087,49.743692,1676.150011,1144.104907
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,4,20,0.0,1.0,64,23.039951,,23.927671,1.03853,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,143.715146,50.838724,2012.012042,711.742132
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,4,20,0.9,1.0,64,23.093192,,23.666086,1.024808,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,143.995576,52.740491,2015.938067,738.366881
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,4,50,0.0,1.0,64,23.191019,,23.709682,1.022365,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,144.730452,51.592607,2026.226333,722.296503
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_54,4,50,0.9,1.0,64,22.872833,,23.612827,1.032353,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,144.361104,52.838101,2021.055462,739.733412
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,2,20,0.0,1.0,64,22.832606,,23.687045,1.037422,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,73.294502,49.543548,1612.479035,1089.958047
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,2,20,0.9,1.0,64,23.070682,,23.02462,0.998003,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,72.854384,49.970248,1675.650832,1149.315711
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,2,50,0.0,1.0,64,22.637429,,24.020015,1.061075,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,72.280639,48.879739,1590.174057,1075.354259
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,2,50,0.9,1.0,64,23.001727,,22.850086,0.993407,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,73.44337,50.268295,1689.197516,1156.170774
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,4,20,0.0,1.0,64,22.474899,,24.800354,1.103469,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,144.610461,51.33659,1879.93599,667.375669
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,4,20,0.9,1.0,64,22.599847,,23.478574,1.038882,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,142.884044,52.427281,2000.376621,733.981936
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,4,50,0.0,1.0,64,22.240198,,24.512842,1.102186,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,146.818631,51.418593,1908.642201,668.441715
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_55,4,50,0.9,1.0,64,22.479077,,23.649977,1.052088,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,141.745626,52.141802,1984.438766,729.985226
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,2,20,0.0,1.0,64,22.259917,,23.713794,1.065314,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,72.029497,48.84431,1584.64893,1074.574826
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,2,20,0.9,1.0,64,22.418613,,22.494441,1.003382,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,73.621383,50.228714,1693.291803,1155.260432
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,2,50,0.0,1.0,64,23.432628,,23.475181,1.001816,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,70.767052,47.903898,1627.642198,1101.789646
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,2,50,0.9,1.0,64,22.797315,,22.931185,1.005872,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,72.173539,49.395881,1659.991399,1136.105261
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,4,20,0.0,1.0,64,24.0189,,23.274635,0.969013,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,139.431464,50.156441,2091.471955,752.346609
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,4,20,0.9,1.0,64,23.018395,,23.594812,1.025042,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,141.609538,52.856314,1982.533526,739.988396
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,4,50,0.0,1.0,64,23.354015,,24.075587,1.030897,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,139.79326,50.657022,1957.105634,709.19831
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_56,4,50,0.9,1.0,64,23.024551,,23.647562,1.027059,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,141.365485,52.65627,1979.116784,737.187784
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,2,20,0.0,1.0,64,23.009592,,24.232272,1.053138,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,70.555623,47.817684,1552.22371,1051.989055
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,2,20,0.9,1.0,64,22.790256,,22.778071,0.999465,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,72.381223,50.006656,1664.768128,1150.153098
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,2,50,0.0,1.0,64,22.807281,,24.069772,1.055355,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,70.989558,48.175747,1561.770286,1059.866435
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,2,50,0.9,1.0,64,23.045455,,22.830285,0.990663,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,72.412464,49.684877,1665.486682,1142.752167
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,4,20,0.0,1.0,64,23.243446,,24.334759,1.046951,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,138.393251,50.072183,1937.505512,701.010567
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,4,20,0.9,1.0,64,22.570035,,23.198953,1.027865,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,141.834484,52.824469,1985.682776,739.54256
